286.322906,658.581482,2345.076172
279.968903,407.465393,2320.953369
279.369019,207.729446,2296.956787
147.334747,406.838196,2329.489258
118.847115,160.859634,2372.328125
89.846985,-153.340622,2241.215576
412.603058,408.092529,2312.417480
435.380310,167.077957,2361.331299
472.796997,-100.741745,2306.286377
194.741287,7.596176,2278.367920
188.254181,-362.753174,2249.526367
229.527359,-718.625610,2317.864258
362.796997,8.390854,2267.552490
318.641846,-375.342773,2244.739014
311.811493,-749.462402,2323.173340
286.935089,658.546875,2345.145752
279.601532,407.439850,2320.451904
279.201172,209.174622,2293.612305
146.718613,407.097961,2324.959717
119.174820,162.021393,2366.166504
89.774796,-152.545166,2239.940430
412.484467,407.781738,2315.944092
434.301880,168.846634,2361.648682
467.828156,-101.236221,2308.493164
196.284042,10.697083,2269.572021
191.941559,-366.620026,2246.218750
231.386200,-721.097046,2317.019287
361.317566,11.121704,2263.973389
317.889038,-371.817139,2239.974121
311.190369,-743.735046,2317.588379
288.239746,658.496582,2344.773682
279.054626,409.428162,2318.756592
278.785370,209.526199,2295.901367
146.621704,408.694336,2326.735107
119.179253,164.784714,2367.512939
88.407066,-152.458572,2247.881104
411.487579,410.161987,2310.778076
434.994537,173.631332,2360.666260
467.190918,-94.492569,2299.861328
195.405258,9.163727,2278.053223
192.520554,-357.811218,2236.749512
230.542145,-717.353638,2311.414795
361.626953,10.084747,2268.039062
317.656403,-372.365845,2242.782227
311.051361,-740.926025,2319.187500
288.729919,658.689941,2343.907959
279.619019,412.034912,2319.249268
278.338898,210.630142,2296.740234
148.130249,411.950195,2327.485107
119.874947,165.353317,2367.652344
93.282326,-153.899490,2245.317627
411.107788,412.119629,2311.013428
433.167114,184.058609,2351.773193
468.927277,-93.423325,2295.937012
192.880890,9.171158,2279.503662
194.471756,-352.558411,2232.349121
230.464767,-715.377686,2310.261475
361.236664,9.279617,2268.958740
316.982574,-372.009399,2242.334473
310.449707,-738.899902,2316.980957
289.285339,658.930115,2343.580566
279.191467,411.893494,2319.708984
277.779327,211.047546,2297.047363
147.561279,411.865631,2328.158203
120.133163,167.561218,2367.141113
93.527809,-154.008789,2251.286377
410.821686,411.921326,2311.259766
433.436768,181.195831,2356.070312
467.743256,-101.925659,2305.979492
192.606400,10.183899,2279.762207
195.241608,-351.222351,2230.812500
229.820328,-714.996216,2310.264648
360.127960,10.219330,2269.009277
316.797760,-371.196838,2241.584229
310.058350,-740.495178,2316.439453
290.142426,659.414185,2343.656250
279.773102,412.393066,2319.351318
276.912720,213.255478,2295.265137
147.808945,413.423157,2326.506104
118.913254,171.196793,2365.664551
93.308372,-137.105576,2244.138184
411.737274,411.362915,2312.196533
432.666809,179.976517,2358.554932
463.676453,-103.104660,2305.661377
190.413071,14.770798,2275.713623
195.566849,-353.068604,2232.754639
229.155243,-716.070374,2311.997803
357.691589,13.465012,2266.644287
316.299164,-368.853943,2239.887451
309.468750,-738.109863,2314.422607
290.577972,659.560669,2344.253906
279.654846,411.819580,2319.284180
276.327179,213.069321,2294.717041
147.591919,413.151215,2326.399170
117.933205,171.930786,2364.783447
93.824677,-127.914642,2241.577881
411.717773,410.487946,2312.169189
433.519226,181.288437,2362.494629
464.223969,-104.362137,2310.606689
189.534744,15.160675,2274.646729
194.531952,-354.146973,2236.605713
227.631577,-711.088074,2310.588623
356.464264,13.477448,2265.653076
316.835846,-367.800781,2238.245850
308.807526,-737.013550,2312.737305
290.866577,659.723083,2344.093018
278.679565,411.371277,2318.699463
273.799164,211.492844,2291.625244
146.048843,413.943726,2323.616455
117.349243,173.528748,2361.869385
92.646156,-119.125885,2239.357666
411.310272,408.798889,2313.782471
433.845367,177.963730,2367.276611
463.108398,-104.324661,2306.502197
183.721359,13.266830,2267.709473
192.991470,-350.468689,2240.367920
227.323547,-709.098633,2317.284912
354.116180,9.961960,2261.392578
317.602173,-371.085449,2234.930664
307.773651,-740.424316,2310.098877
290.519318,660.187073,2344.347900
278.711182,413.952026,2317.385742
274.002960,213.612488,2292.593018
146.443344,416.250763,2323.928711
115.995735,174.476074,2361.663818
92.729950,-119.658875,2242.737793
410.979034,411.653290,2310.842773
433.507782,181.199142,2367.750977
462.096161,-104.118149,2309.847656
184.102142,14.753555,2272.014648
191.858109,-350.892395,2238.415527
226.824509,-710.464417,2316.736572
354.487335,11.792343,2263.585938
318.696136,-368.418030,2237.681152
307.162262,-737.182495,2312.738037
289.823853,660.836792,2344.302490
279.126129,415.513733,2315.682129
275.000214,213.799683,2293.110840
147.858444,417.412537,2322.707520
116.215317,174.568069,2362.843262
92.859238,-120.648941,2246.492676
410.393799,413.614868,2308.656250
434.284668,180.582764,2367.864258
464.584381,-96.080292,2316.435303
186.787827,13.301987,2275.040039
190.408432,-350.926819,2236.348145
226.551910,-710.822388,2315.743164
354.960785,10.869308,2266.039062
319.235413,-368.003052,2240.170410
306.155396,-736.960083,2315.144043
288.602966,661.614075,2344.316895
272.005676,429.966797,2298.915283
270.264160,220.444565,2284.555908
139.058105,431.165649,2297.546387
114.999817,177.362076,2365.254150
88.184128,-123.950912,2254.609619
404.953247,428.767914,2300.284180
434.261383,183.872360,2362.422852
462.302490,-84.937637,2301.884521
181.858551,11.703842,2269.304199
189.556183,-351.413391,2231.591064
226.073883,-710.906677,2311.431152
355.186737,10.140854,2271.088867
319.129028,-366.804871,2244.315674
303.254303,-731.426880,2318.497314
287.900635,661.543823,2344.245605
275.097748,425.602234,2304.392090
270.969635,219.014130,2287.116211
144.982300,428.039764,2306.335205
115.616684,188.659088,2362.485596
83.138878,-90.641632,2251.693115
405.213196,423.164703,2302.448975
433.426636,182.671539,2366.372070
463.179321,-96.601715,2307.403076
177.691803,14.096115,2271.171631
189.098465,-352.906372,2232.883545
225.360062,-712.317017,2314.272461
355.991241,10.755936,2268.509033
320.054321,-361.907898,2240.582520
302.164734,-726.706177,2315.414795
287.320770,661.320312,2343.625000
276.515533,421.019714,2308.303711
268.757324,218.061569,2290.623535
146.729889,425.524597,2313.541016
114.488472,177.583344,2372.314941
83.305717,-102.495331,2252.404297
406.301178,416.514801,2303.066406
431.936218,181.016083,2363.314209
464.358276,-105.976410,2308.222900
165.947159,18.402725,2276.779053
188.886414,-354.219055,2231.634033
226.485214,-714.715515,2312.426758
356.051086,11.804153,2269.107666
321.378357,-361.498413,2241.857178
303.336792,-727.213684,2316.794678
286.820953,660.829041,2342.937744
272.656555,412.841980,2311.055908
269.675171,210.283890,2298.777344
139.342346,413.953003,2325.098389
116.755730,183.327072,2375.331055
84.536072,-107.964127,2259.592529
405.970764,411.731018,2297.013428
430.737000,176.602524,2355.012207
463.847382,-101.483261,2305.651611
175.119064,8.488937,2296.144531
187.427444,-353.528503,2219.486328
226.476410,-710.357300,2305.184570
358.268494,6.962631,2276.853027
323.630066,-365.831421,2248.357666
303.930817,-727.846436,2321.724121
285.751709,659.943054,2342.046387
269.427582,410.977051,2312.552734
267.364899,210.967941,2296.322754
132.682205,411.420837,2324.462891
116.743477,185.085449,2370.355957
82.671005,-108.363556,2258.996338
406.172974,410.533264,2300.642578
428.408600,175.338928,2356.575195
470.377838,-109.585663,2316.046143
177.514359,11.243759,2287.738770
189.530472,-355.378357,2222.343018
228.806595,-712.712402,2306.554199
353.090057,10.673935,2272.446777
323.204254,-364.368347,2244.983643
303.472870,-727.519409,2318.951660
284.608826,658.900513,2341.067139
267.549530,411.282532,2312.947998
258.588867,212.934235,2296.973145
129.687439,416.495819,2325.548096
116.680069,191.486191,2366.157715
79.001328,-116.306656,2251.416504
405.411591,406.069214,2300.347900
428.563446,170.181015,2360.128174
468.351685,-125.699600,2333.661377
176.594849,17.347733,2287.673340
190.843918,-352.231812,2226.207764
229.929565,-710.463745,2309.499512
322.661591,11.824173,2274.323242
323.209747,-367.968872,2242.337158
303.340118,-731.262329,2315.326904
283.359131,658.541992,2339.776367
267.105530,409.765533,2313.293701
259.475220,206.491608,2301.999268
128.414032,414.424500,2323.140137
115.016891,191.169861,2361.397461
71.270432,-147.490753,2239.881592
405.797028,405.106567,2303.447266
429.547516,170.240219,2363.785889
490.186340,-121.630173,2346.749268
174.829468,5.804810,2296.172607
194.821655,-361.387085,2221.756836
229.732147,-716.139893,2311.369629
328.860352,0.630554,2285.237061
325.567291,-364.903534,2242.088135
302.968384,-726.614746,2312.892334
279.261505,655.579224,2332.726807
266.716553,407.893799,2312.150146
260.554626,202.207199,2299.627441
127.722061,411.337219,2323.985107
103.129379,175.411118,2357.047119
87.632919,-155.333817,2260.538574
405.711029,404.450378,2300.315186
431.640961,169.041336,2363.771240
501.823944,-123.174210,2362.197754
170.269028,-1.395340,2294.267578
195.485123,-354.484680,2218.214355
228.439804,-706.973572,2309.101318
338.516388,-5.563461,2279.941895
330.965240,-381.812317,2247.147217
303.091492,-737.144043,2314.420166
279.678040,657.090332,2333.662109
257.310913,416.573853,2300.207764
256.377289,209.601532,2291.664307
123.923897,416.527649,2315.903076
